index,CL,DC,DX,GY,GYSY,JR,KX,NY,RC,XX,YL
2016/9/29,2.31E-10,1.74E-10,1.20E-10,2.10E-10,2.58E-10,4.27E-11,2.19E-10,1.31E-10,2.10E-10,1.57E-10,2.13E-10
2016/9/30,2.35E-10,1.99E-10,1.41E-10,0,2.52E-10,4.42E-11,2.22E-10,1.01E-10,2.22E-10,1.57E-10,2.40E-10
2016/10/10,2.77E-10,2.09E-10,7.78E-11,2.59E-10,2.41E-10,4.53E-11,2.13E-10,1.20E-10,1.85E-10,1.66E-10,2.16E-10
2016/10/11,1.69E-10,1.60E-10,4.83E-11,1.76E-10,1.74E-10,3.29E-11,1.57E-10,7.19E-11,2.45E-10,1.05E-10,1.52E-10
2016/10/12,2.05E-10,1.55E-10,4.67E-11,1.94E-10,2.09E-10,0,1.82E-10,8.55E-11,2.46E-10,1.26E-10,1.79E-10
2016/10/13,1.82E-10,1.54E-10,4.75E-11,1.77E-10,1.77E-10,4.24E-11,1.68E-10,9.03E-11,1.81E-10,1.19E-10,1.79E-10
2016/10/14,2.00E-10,1.70E-10,5.66E-11,1.86E-10,2.13E-10,4.55E-11,2.02E-10,1.00E-10,1.99E-10,1.44E-10,2.11E-10
2016/10/17,2.45E-10,2.01E-10,4.86E-11,2.15E-10,2.35E-10,5.84E-11,2.28E-10,9.74E-11,2.01E-10,1.69E-10,2.28E-10
2016/10/18,2.23E-10,1.73E-10,4.89E-11,1.85E-10,2.15E-10,4.80E-11,1.86E-10,1.05E-10,1.71E-10,1.43E-10,1.89E-10
2016/10/19,1.77E-10,1.60E-10,4.62E-11,1.58E-10,1.64E-10,4.45E-11,1.67E-10,8.19E-11,1.62E-10,1.25E-10,1.80E-10
2016/10/20,1.68E-10,1.60E-10,4.27E-11,1.57E-10,1.81E-10,3.95E-11,1.54E-10,7.42E-11,1.61E-10,0,0
2016/10/21,2.02E-10,2.08E-10,5.18E-11,1.90E-10,2.07E-10,4.00E-11,1.97E-10,8.99E-11,1.90E-10,1.49E-10,2.18E-10
2016/10/24,1.67E-10,1.65E-10,4.35E-11,1.46E-10,1.63E-10,4.01E-11,1.53E-10,7.87E-11,1.53E-10,1.21E-10,1.82E-10
2016/10/25,1.51E-10,1.31E-10,4.04E-11,1.33E-10,1.45E-10,3.26E-11,1.52E-10,7.05E-11,1.41E-10,1.09E-10,1.59E-10
2016/10/26,1.67E-10,1.44E-10,4.04E-11,1.58E-10,1.91E-10,4.33E-11,1.55E-10,8.96E-11,1.40E-10,1.28E-10,1.67E-10
2016/10/27,1.75E-10,1.45E-10,5.39E-11,1.84E-10,1.92E-10,4.21E-11,1.91E-10,9.00E-11,1.46E-10,1.33E-10,1.88E-10
2016/10/28,1.99E-10,1.59E-10,5.02E-11,1.97E-10,2.00E-10,4.20E-11,2.66E-10,7.15E-11,1.89E-10,1.59E-10,2.05E-10
2016/10/31,2.31E-10,1.84E-10,3.97E-11,0,2.35E-10,5.52E-11,2.19E-10,1.06E-10,1.80E-10,1.77E-10,2.20E-10
2016/11/1,1.85E-10,1.31E-10,4.49E-11,1.55E-10,1.77E-10,3.52E-11,1.64E-10,7.90E-11,1.43E-10,1.33E-10,1.64E-10
2016/11/2,1.88E-10,1.48E-10,4.42E-11,1.75E-10,2.34E-10,3.84E-11,1.78E-10,1.01E-10,1.49E-10,1.37E-10,1.76E-10
2016/11/3,1.91E-10,1.41E-10,4.44E-11,0,2.19E-10,3.63E-11,1.76E-10,1.05E-10,1.55E-10,1.38E-10,1.72E-10
2016/11/4,1.81E-10,1.50E-10,4.26E-11,1.66E-10,2.00E-10,3.16E-11,1.74E-10,7.94E-11,2.04E-10,1.35E-10,1.83E-10
2016/11/7,1.82E-10,1.61E-10,4.77E-11,1.71E-10,1.96E-10,3.17E-11,2.07E-10,9.03E-11,1.67E-10,1.43E-10,1.93E-10
2016/11/8,1.49E-10,1.36E-10,3.98E-11,1.45E-10,1.56E-10,3.01E-11,1.45E-10,6.13E-11,1.53E-10,1.22E-10,1.63E-10
2016/11/9,1.99E-10,1.62E-10,6.59E-11,2.03E-10,2.34E-10,3.69E-11,2.04E-10,9.98E-11,1.98E-10,2.15E-10,2.25E-10
2016/11/10,1.49E-10,1.26E-10,4.89E-11,1.51E-10,1.67E-10,3.56E-11,1.53E-10,6.96E-11,1.52E-10,1.17E-10,1.63E-10
2016/11/11,0,1.11E-10,4.57E-11,1.26E-10,1.40E-10,2.67E-11,1.35E-10,7.47E-11,1.28E-10,1.07E-10,1.43E-10
2016/11/14,1.51E-10,1.09E-10,4.92E-11,1.40E-10,1.26E-10,2.73E-11,1.45E-10,6.65E-11,1.24E-10,1.11E-10,1.41E-10
2016/11/15,1.49E-10,1.23E-10,4.27E-11,1.40E-10,1.29E-10,3.00E-11,1.60E-10,7.30E-11,1.37E-10,1.10E-10,1.49E-10
2016/11/16,1.41E-10,1.16E-10,4.83E-11,1.41E-10,1.34E-10,2.55E-11,1.47E-10,6.72E-11,1.19E-10,1.01E-10,1.35E-10
2016/11/17,1.60E-10,1.26E-10,4.38E-11,1.46E-10,1.48E-10,3.20E-11,1.73E-10,8.51E-11,1.34E-10,1.25E-10,1.61E-10
2016/11/18,1.73E-10,1.34E-10,3.80E-11,1.84E-10,1.72E-10,3.10E-11,1.61E-10,8.84E-11,1.44E-10,1.24E-10,1.67E-10
2016/11/21,1.55E-10,1.31E-10,3.68E-11,1.58E-10,1.57E-10,3.53E-11,1.52E-10,7.47E-11,2.11E-10,1.45E-10,1.50E-10
2016/11/22,1.33E-10,1.13E-10,3.78E-11,1.20E-10,1.18E-10,4.14E-11,1.34E-10,5.80E-11,1.51E-10,1.10E-10,1.26E-10
2016/11/23,0,1.29E-10,4.15E-11,1.38E-10,1.41E-10,4.41E-11,1.44E-10,7.20E-11,1.18E-10,1.12E-10,1.43E-10
2016/11/24,1.55E-10,0,4.07E-11,1.47E-10,1.46E-10,3.40E-11,1.67E-10,7.31E-11,1.45E-10,3.92E-10,1.51E-10
2016/11/25,2.08E-10,1.51E-10,5.93E-11,1.90E-10,2.03E-10,3.50E-11,2.03E-10,8.67E-11,1.86E-10,3.76E-10,2.06E-10
2016/11/28,1.47E-10,1.21E-10,3.97E-11,0,1.33E-10,2.67E-11,1.45E-10,6.58E-11,1.32E-10,2.39E-10,1.51E-10
2016/11/29,1.63E-10,1.34E-10,4.32E-11,1.45E-10,1.52E-10,2.80E-11,1.58E-10,6.97E-11,1.27E-10,2.17E-10,1.61E-10
2016/11/30,1.93E-10,1.55E-10,4.09E-11,1.58E-10,1.80E-10,3.62E-11,2.30E-10,9.67E-11,1.53E-10,1.70E-10,1.78E-10
2016/12/1,1.71E-10,1.36E-10,2.97E-11,1.44E-10,1.54E-10,3.17E-11,1.82E-10,7.10E-11,1.32E-10,1.38E-10,0
2016/12/2,2.15E-10,1.70E-10,3.76E-11,1.87E-10,1.95E-10,3.09E-11,2.15E-10,8.11E-11,0,1.88E-10,2.15E-10
2016/12/5,2.77E-10,2.21E-10,5.06E-11,2.34E-10,2.31E-10,3.47E-11,2.46E-10,1.13E-10,2.19E-10,2.22E-10,2.58E-10
2016/12/6,2.17E-10,1.90E-10,4.85E-11,0,2.17E-10,3.27E-11,2.00E-10,1.01E-10,1.86E-10,1.77E-10,2.11E-10
2016/12/7,2.08E-10,1.99E-10,4.41E-11,1.90E-10,2.13E-10,3.56E-11,2.04E-10,9.42E-11,1.66E-10,1.73E-10,2.03E-10
2016/12/8,1.96E-10,1.72E-10,4.26E-11,1.83E-10,2.02E-10,3.77E-11,1.83E-10,8.44E-11,2.93E-10,1.74E-10,0
2016/12/9,2.01E-10,1.71E-10,4.41E-11,0,1.76E-10,3.20E-11,1.84E-10,8.62E-11,1.49E-10,1.63E-10,2.02E-10
2016/12/12,3.58E-10,3.09E-10,6.78E-11,3.32E-10,4.03E-10,3.73E-11,3.39E-10,1.39E-10,2.89E-10,3.37E-10,3.61E-10
2016/12/13,3.14E-10,3.64E-10,5.58E-11,2.94E-10,3.12E-10,4.71E-11,2.96E-10,1.21E-10,2.40E-10,2.51E-10,2.96E-10
2016/12/14,2.69E-10,4.26E-10,5.02E-11,3.01E-10,2.65E-10,4.28E-11,0,9.97E-11,2.00E-10,2.37E-10,2.84E-10
2016/12/15,2.77E-10,5.02E-10,6.31E-11,3.02E-10,2.69E-10,5.45E-11,0,1.18E-10,1.92E-10,2.64E-10,3.11E-10
2016/12/16,2.47E-10,4.58E-10,6.10E-11,2.49E-10,2.51E-10,3.97E-11,0,1.10E-10,1.95E-10,2.36E-10,2.72E-10
2016/12/19,2.44E-10,4.62E-10,6.07E-11,2.66E-10,2.57E-10,4.77E-11,0,1.14E-10,1.77E-10,2.45E-10,2.91E-10
2016/12/20,2.48E-10,2.27E-10,5.66E-11,2.60E-10,2.51E-10,4.93E-11,0,1.18E-10,1.86E-10,2.28E-10,4.13E-10
2016/12/21,2.12E-10,1.84E-10,3.82E-11,2.19E-10,2.13E-10,4.24E-11,0,8.50E-11,1.63E-10,1.85E-10,3.26E-10
2016/12/22,4.70E-10,2.03E-10,4.67E-11,2.19E-10,2.04E-10,5.06E-11,2.16E-10,8.22E-11,1.75E-10,2.13E-10,4.33E-10
2016/12/23,2.88E-10,2.45E-10,4.99E-11,2.61E-10,3.03E-10,5.21E-11,2.63E-10,1.03E-10,2.16E-10,2.44E-10,3.53E-10
2016/12/26,3.28E-10,3.05E-10,6.58E-11,3.37E-10,3.47E-10,7.03E-11,3.19E-10,1.28E-10,2.54E-10,3.26E-10,4.27E-10
2016/12/27,2.41E-10,2.36E-10,5.36E-11,2.30E-10,2.44E-10,5.22E-11,2.19E-10,1.01E-10,1.82E-10,2.11E-10,3.41E-10
2016/12/28,2.45E-10,2.43E-10,5.74E-11,2.47E-10,5.35E-10,4.64E-11,2.33E-10,1.08E-10,1.89E-10,2.24E-10,3.56E-10
2016/12/29,2.60E-10,2.38E-10,5.58E-11,2.59E-10,1.23E-09,4.83E-11,2.29E-10,1.13E-10,1.89E-10,2.20E-10,2.80E-10
2016/12/30,2.49E-10,2.65E-10,6.35E-11,2.31E-10,0,4.33E-11,2.20E-10,1.11E-10,1.72E-10,2.22E-10,2.89E-10
2017/1/3,2.22E-10,2.42E-10,5.09E-11,0,2.28E-10,4.65E-11,2.10E-10,9.31E-11,1.61E-10,2.15E-10,2.44E-10
2017/1/4,2.02E-10,1.87E-10,4.00E-11,1.76E-10,1.98E-10,3.38E-11,0,9.08E-11,1.35E-10,1.72E-10,2.16E-10
2017/1/5,1.80E-10,1.79E-10,4.17E-11,1.63E-10,1.64E-10,3.85E-11,1.95E-10,8.86E-11,1.30E-10,1.63E-10,2.16E-10
2017/1/6,2.07E-10,2.13E-10,4.29E-11,1.83E-10,1.93E-10,4.46E-11,2.14E-10,7.72E-11,1.56E-10,2.05E-10,2.54E-10
2017/1/9,2.21E-10,2.18E-10,4.06E-11,1.93E-10,2.01E-10,4.70E-11,2.01E-10,8.71E-11,1.48E-10,2.00E-10,2.54E-10
2017/1/10,2.05E-10,1.98E-10,4.62E-11,1.90E-10,1.94E-10,4.69E-11,1.90E-10,1.03E-10,1.47E-10,2.01E-10,2.72E-10
2017/1/11,0,2.66E-10,6.26E-11,2.31E-10,2.31E-10,5.08E-11,2.35E-10,1.02E-10,2.17E-10,2.26E-10,3.15E-10
2017/1/12,2.76E-10,2.74E-10,5.14E-11,2.57E-10,2.51E-10,4.98E-11,2.68E-10,1.18E-10,2.35E-10,2.51E-10,3.31E-10
2017/1/13,3.15E-10,2.99E-10,4.31E-11,2.89E-10,2.93E-10,4.73E-11,2.91E-10,1.27E-10,2.60E-10,3.00E-10,3.74E-10
2017/1/16,5.35E-10,4.46E-10,6.98E-11,4.80E-10,4.15E-10,4.19E-11,4.88E-10,1.65E-10,3.51E-10,5.26E-10,5.65E-10
2017/1/17,3.97E-10,3.52E-10,4.57E-11,0,3.24E-10,4.93E-11,3.74E-10,1.40E-10,2.91E-10,3.91E-10,4.70E-10
2017/1/18,3.25E-10,3.22E-10,4.01E-11,0,2.86E-10,4.79E-11,3.14E-10,1.30E-10,2.43E-10,3.01E-10,3.83E-10
2017/1/19,3.49E-10,3.36E-10,5.35E-11,3.20E-10,3.02E-10,5.50E-11,3.33E-10,1.41E-10,2.47E-10,3.37E-10,4.44E-10
2017/1/20,0,3.29E-10,6.05E-11,3.23E-10,2.95E-10,4.29E-11,3.37E-10,1.31E-10,2.55E-10,3.45E-10,4.13E-10
2017/1/23,3.01E-10,2.69E-10,4.63E-11,2.59E-10,2.33E-10,4.06E-11,2.75E-10,1.16E-10,2.10E-10,2.53E-10,3.46E-10
2017/1/24,2.73E-10,2.68E-10,4.57E-11,2.68E-10,2.50E-10,4.57E-11,2.72E-10,1.16E-10,2.24E-10,2.79E-10,3.55E-10
2017/1/25,2.88E-10,2.83E-10,5.77E-11,2.76E-10,2.53E-10,4.41E-11,3.11E-10,1.16E-10,2.28E-10,2.77E-10,3.68E-10
2017/1/26,0,2.68E-10,4.18E-11,2.61E-10,2.24E-10,4.71E-11,2.87E-10,1.01E-10,2.11E-10,2.54E-10,3.34E-10
2017/2/3,3.48E-10,3.42E-10,6.68E-11,0,3.50E-10,7.72E-11,3.70E-10,1.42E-10,2.82E-10,3.31E-10,4.40E-10
2017/2/6,2.52E-10,2.33E-10,5.20E-11,2.31E-10,2.41E-10,4.18E-11,2.52E-10,9.20E-11,1.99E-10,2.41E-10,3.08E-10
2017/2/7,2.27E-10,2.22E-10,6.04E-11,2.15E-10,2.39E-10,3.84E-11,2.30E-10,8.88E-11,1.81E-10,2.13E-10,2.84E-10
2017/2/8,2.24E-10,2.32E-10,5.14E-11,2.21E-10,2.35E-10,4.40E-11,2.38E-10,9.74E-11,1.81E-10,2.16E-10,2.75E-10
2017/2/9,1.83E-10,1.93E-10,3.21E-11,1.69E-10,1.71E-10,3.51E-11,1.81E-10,6.79E-11,1.38E-10,1.59E-10,2.23E-10
2017/2/10,1.76E-10,1.76E-10,3.72E-11,1.64E-10,1.51E-10,3.01E-11,1.80E-10,6.39E-11,1.40E-10,1.74E-10,2.17E-10
2017/2/13,1.80E-10,1.84E-10,4.57E-11,1.66E-10,1.61E-10,3.31E-11,1.89E-10,6.69E-11,1.48E-10,1.88E-10,2.32E-10
2017/2/14,1.72E-10,1.94E-10,4.09E-11,1.72E-10,1.76E-10,3.35E-11,1.85E-10,6.74E-11,1.39E-10,1.74E-10,2.27E-10
2017/2/15,2.01E-10,1.92E-10,4.50E-11,2.19E-10,1.65E-10,3.14E-11,2.09E-10,6.62E-11,1.61E-10,2.14E-10,2.47E-10
2017/2/16,1.90E-10,1.89E-10,3.98E-11,1.82E-10,1.71E-10,3.40E-11,0,7.26E-11,1.58E-10,1.87E-10,2.39E-10
2017/2/17,2.22E-10,2.05E-10,6.08E-11,2.02E-10,1.97E-10,4.41E-11,2.23E-10,8.45E-11,1.72E-10,2.23E-10,2.63E-10
2017/2/20,0,1.88E-10,5.16E-11,1.75E-10,1.82E-10,2.98E-11,1.92E-10,6.97E-11,1.51E-10,1.95E-10,2.31E-10
2017/2/21,1.56E-10,1.54E-10,5.18E-11,1.43E-10,1.39E-10,3.03E-11,1.58E-10,5.85E-11,1.29E-10,1.67E-10,1.93E-10
2017/2/22,1.48E-10,1.51E-10,4.34E-11,1.40E-10,1.39E-10,3.10E-11,0,5.53E-11,1.26E-10,1.47E-10,1.88E-10
2017/2/23,1.59E-10,1.79E-10,4.70E-11,0,1.76E-10,3.90E-11,1.67E-10,8.25E-11,1.44E-10,1.55E-10,1.91E-10
2017/2/24,1.68E-10,1.83E-10,4.76E-11,1.53E-10,1.69E-10,3.53E-11,1.67E-10,7.07E-11,1.43E-10,1.63E-10,1.78E-10
2017/2/27,1.76E-10,1.83E-10,4.18E-11,1.80E-10,1.91E-10,3.62E-11,1.85E-10,8.47E-11,1.67E-10,1.69E-10,2.18E-10
2017/2/28,1.69E-10,1.73E-10,4.13E-11,1.65E-10,1.75E-10,3.62E-11,1.73E-10,7.52E-11,1.49E-10,1.64E-10,2.15E-10
2017/3/1,1.49E-10,1.44E-10,4.01E-11,1.43E-10,1.57E-10,3.12E-11,1.48E-10,6.86E-11,1.34E-10,1.48E-10,1.80E-10
2017/3/2,1.73E-10,1.78E-10,4.18E-11,2.05E-10,2.02E-10,3.73E-11,1.76E-10,8.48E-11,1.57E-10,1.71E-10,2.18E-10
2017/3/3,1.91E-10,1.90E-10,5.02E-11,1.87E-10,1.90E-10,4.00E-11,1.89E-10,8.46E-11,1.66E-10,1.86E-10,2.29E-10
2017/3/6,0,1.73E-10,4.87E-11,1.62E-10,1.84E-10,3.50E-11,1.62E-10,7.82E-11,1.40E-10,1.43E-10,1.97E-10
2017/3/7,1.50E-10,1.67E-10,3.11E-11,1.46E-10,1.61E-10,3.54E-11,1.44E-10,7.10E-11,1.29E-10,1.25E-10,1.78E-10
2017/3/8,1.66E-10,1.73E-10,3.96E-11,1.57E-10,1.92E-10,3.75E-11,1.72E-10,7.45E-11,1.47E-10,1.49E-10,1.96E-10
2017/3/9,1.96E-10,2.03E-10,2.94E-11,1.89E-10,2.09E-10,3.97E-11,1.98E-10,9.12E-11,1.76E-10,1.62E-10,2.29E-10
2017/3/10,1.81E-10,1.93E-10,2.54E-11,1.80E-10,2.10E-10,3.81E-11,1.86E-10,8.07E-11,1.62E-10,1.68E-10,2.09E-10
2017/3/13,1.99E-10,2.01E-10,3.51E-11,1.97E-10,2.66E-10,4.45E-11,1.93E-10,1.05E-10,1.70E-10,1.69E-10,2.32E-10
2017/3/14,1.80E-10,1.68E-10,3.23E-11,1.64E-10,2.15E-10,3.44E-11,1.73E-10,8.42E-11,1.53E-10,1.48E-10,1.83E-10
2017/3/15,1.78E-10,1.74E-10,3.59E-11,1.75E-10,1.87E-10,3.79E-11,1.83E-10,7.55E-11,1.56E-10,0,1.92E-10
2017/3/16,1.41E-10,1.49E-10,2.86E-11,1.38E-10,1.55E-10,3.05E-11,1.40E-10,6.92E-11,1.25E-10,1.20E-10,1.68E-10
2017/3/17,1.65E-10,1.74E-10,2.71E-11,1.62E-10,2.00E-10,3.88E-11,1.60E-10,9.38E-11,1.37E-10,1.39E-10,1.84E-10
2017/3/20,1.74E-10,1.82E-10,3.87E-11,0,1.92E-10,3.84E-11,1.70E-10,1.31E-10,1.39E-10,1.49E-10,1.95E-10
2017/3/21,1.62E-10,1.70E-10,3.35E-11,1.63E-10,1.78E-10,3.12E-11,1.59E-10,6.94E-11,1.34E-10,1.37E-10,1.75E-10
2017/3/22,1.84E-10,2.04E-10,4.45E-11,1.68E-10,2.24E-10,3.98E-11,1.75E-10,8.02E-11,1.43E-10,1.63E-10,1.89E-10
2017/3/23,1.96E-10,2.05E-10,4.03E-11,1.86E-10,2.04E-10,3.80E-11,0,9.15E-11,1.51E-10,1.72E-10,1.97E-10
2017/3/24,1.73E-10,1.87E-10,3.39E-11,1.52E-10,1.88E-10,3.95E-11,1.77E-10,7.91E-11,1.41E-10,1.43E-10,2.08E-10
2017/3/27,1.70E-10,1.93E-10,4.76E-11,1.54E-10,1.77E-10,3.91E-11,2.00E-10,8.43E-11,1.51E-10,1.53E-10,1.99E-10
2017/3/28,1.78E-10,2.02E-10,4.81E-11,1.66E-10,2.07E-10,4.21E-11,1.78E-10,8.52E-11,1.55E-10,1.77E-10,2.05E-10
2017/3/29,1.99E-10,2.07E-10,4.86E-11,0,1.97E-10,4.03E-11,1.95E-10,8.54E-11,1.57E-10,1.83E-10,2.33E-10
2017/3/30,2.56E-10,2.43E-10,5.99E-11,2.03E-10,2.18E-10,4.04E-11,2.47E-10,9.71E-11,1.96E-10,2.19E-10,2.76E-10
2017/3/31,2.19E-10,2.90E-10,7.06E-11,1.96E-10,1.81E-10,4.36E-11,2.21E-10,8.95E-11,1.91E-10,2.02E-10,2.63E-10
2017/4/5,2.44E-10,3.65E-10,3.74E-11,0,1.95E-10,3.48E-11,2.19E-10,8.21E-11,1.77E-10,2.10E-10,2.53E-10
2017/4/6,2.18E-10,2.82E-10,2.69E-11,1.74E-10,1.33E-10,3.59E-11,1.60E-10,5.93E-11,1.43E-10,1.76E-10,1.90E-10
2017/4/7,1.77E-10,2.01E-10,2.64E-11,1.61E-10,1.34E-10,2.97E-11,1.70E-10,7.26E-11,1.48E-10,1.79E-10,1.94E-10
2017/4/10,2.26E-10,2.17E-10,3.28E-11,0,1.64E-10,4.10E-11,1.97E-10,7.51E-11,1.86E-10,2.10E-10,2.46E-10
2017/4/11,2.40E-10,2.55E-10,3.68E-11,1.99E-10,1.91E-10,4.20E-11,0,8.62E-11,1.90E-10,1.99E-10,2.40E-10
2017/4/12,2.37E-10,1.75E-10,3.25E-11,1.69E-10,1.68E-10,3.96E-11,1.97E-10,8.57E-11,1.91E-10,2.34E-10,2.39E-10
2017/4/13,2.13E-10,1.99E-10,3.39E-11,1.69E-10,1.56E-10,3.72E-11,2.05E-10,8.27E-11,1.85E-10,1.96E-10,2.44E-10
2017/4/14,2.22E-10,1.95E-10,3.92E-11,1.99E-10,1.80E-10,4.88E-11,2.49E-10,8.11E-11,2.20E-10,2.31E-10,2.77E-10
2017/4/17,2.70E-10,2.60E-10,4.65E-11,2.33E-10,2.46E-10,4.52E-11,2.93E-10,1.12E-10,2.42E-10,2.78E-10,3.06E-10
2017/4/18,2.65E-10,2.28E-10,4.64E-11,2.21E-10,2.19E-10,5.76E-11,2.70E-10,1.14E-10,2.34E-10,2.81E-10,0
2017/4/19,3.27E-10,2.75E-10,4.97E-11,2.61E-10,2.58E-10,4.89E-11,3.16E-10,1.44E-10,2.72E-10,2.98E-10,3.14E-10
2017/4/20,3.04E-10,2.55E-10,3.23E-11,2.37E-10,2.69E-10,4.64E-11,2.65E-10,1.22E-10,2.33E-10,2.69E-10,2.80E-10
2017/4/21,2.85E-10,2.73E-10,4.80E-11,2.55E-10,2.60E-10,5.13E-11,2.70E-10,1.28E-10,2.43E-10,2.72E-10,2.66E-10
2017/4/24,4.36E-10,4.01E-10,7.13E-11,3.85E-10,3.90E-10,4.90E-11,4.44E-10,1.63E-10,3.68E-10,4.28E-10,3.92E-10
2017/4/25,3.22E-10,2.87E-10,3.57E-11,2.97E-10,2.88E-10,4.19E-11,3.02E-10,1.30E-10,2.54E-10,3.14E-10,2.99E-10
2017/4/26,2.86E-10,2.67E-10,3.51E-11,2.52E-10,2.45E-10,4.25E-11,2.93E-10,1.02E-10,2.22E-10,2.60E-10,2.71E-10
2017/4/27,3.75E-10,3.44E-10,4.19E-11,3.38E-10,3.34E-10,4.21E-11,3.64E-10,1.47E-10,2.77E-10,3.27E-10,3.89E-10
2017/4/28,0,2.65E-10,4.05E-11,2.59E-10,2.77E-10,3.80E-11,2.92E-10,1.17E-10,2.46E-10,2.47E-10,2.96E-10
2017/5/2,2.88E-10,2.99E-10,4.19E-11,3.01E-10,2.86E-10,5.56E-11,2.88E-10,1.27E-10,2.46E-10,2.65E-10,2.98E-10
2017/5/3,3.06E-10,3.19E-10,3.10E-11,2.67E-10,2.89E-10,5.92E-11,2.74E-10,1.14E-10,2.40E-10,2.58E-10,2.90E-10
2017/5/4,3.08E-10,2.86E-10,3.72E-11,2.85E-10,3.10E-10,4.20E-11,2.77E-10,1.15E-10,2.29E-10,2.61E-10,2.85E-10
2017/5/5,3.44E-10,3.00E-10,4.28E-11,2.85E-10,3.14E-10,4.55E-11,2.99E-10,1.33E-10,2.66E-10,2.74E-10,3.21E-10
2017/5/8,3.99E-10,3.79E-10,4.53E-11,3.50E-10,4.21E-10,4.80E-11,3.87E-10,1.42E-10,3.15E-10,3.38E-10,3.86E-10
2017/5/9,4.09E-10,3.84E-10,5.36E-11,0,3.48E-10,4.76E-11,4.43E-10,1.67E-10,3.30E-10,3.65E-10,3.93E-10
2017/5/10,4.76E-10,4.47E-10,4.21E-11,4.29E-10,4.12E-10,4.47E-11,4.61E-10,1.67E-10,3.77E-10,3.50E-10,4.14E-10
2017/5/11,4.63E-10,4.04E-10,6.69E-11,4.57E-10,4.17E-10,4.63E-11,4.42E-10,1.58E-10,3.59E-10,3.79E-10,4.15E-10
2017/5/12,4.28E-10,3.99E-10,6.68E-11,3.37E-10,3.37E-10,4.98E-11,3.44E-10,1.26E-10,3.37E-10,3.06E-10,3.81E-10
2017/5/15,4.18E-10,3.66E-10,7.64E-11,3.29E-10,3.31E-10,4.66E-11,3.40E-10,1.42E-10,3.22E-10,3.21E-10,3.65E-10
2017/5/16,4.77E-10,3.59E-10,6.42E-11,3.76E-10,3.93E-10,4.45E-11,3.81E-10,1.52E-10,3.18E-10,3.29E-10,0
2017/5/17,2.99E-10,2.68E-10,3.99E-11,2.43E-10,2.75E-10,3.71E-11,2.46E-10,1.16E-10,2.21E-10,2.02E-10,2.75E-10
2017/5/18,3.44E-10,3.39E-10,2.61E-11,3.33E-10,3.23E-10,5.02E-11,3.04E-10,1.41E-10,2.85E-10,2.59E-10,3.49E-10
2017/5/19,3.49E-10,3.26E-10,6.04E-11,3.24E-10,3.04E-10,4.85E-11,3.28E-10,1.23E-10,2.79E-10,2.79E-10,3.79E-10
2017/5/22,4.56E-10,4.15E-10,5.91E-11,4.09E-10,4.05E-10,5.42E-11,4.82E-10,1.37E-10,3.55E-10,3.63E-10,4.24E-10
2017/5/23,4.89E-10,4.06E-10,7.72E-11,4.35E-10,4.20E-10,4.60E-11,0,1.49E-10,3.51E-10,4.09E-10,0
2017/5/24,0,1.23E-09,5.44E-11,4.40E-10,4.47E-10,5.13E-11,6.40E-10,1.89E-10,3.97E-10,4.28E-10,4.61E-10
2017/5/25,4.32E-10,9.53E-10,4.88E-11,3.66E-10,3.57E-10,4.65E-11,4.12E-10,1.38E-10,3.40E-10,3.34E-10,3.88E-10
2017/5/26,3.77E-10,3.70E-10,2.94E-11,2.90E-10,2.97E-10,3.44E-11,3.11E-10,1.02E-10,2.88E-10,3.09E-10,3.18E-10
2017/5/31,4.98E-10,3.61E-10,5.00E-11,3.43E-10,3.71E-10,4.27E-11,3.60E-10,1.27E-10,3.21E-10,5.21E-10,3.81E-10
2017/6/1,5.56E-10,3.72E-10,6.03E-11,4.04E-10,3.91E-10,3.83E-11,4.17E-10,1.32E-10,3.35E-10,4.95E-10,3.94E-10
2017/6/2,0,4.19E-10,5.42E-11,4.11E-10,4.08E-10,4.95E-11,4.22E-10,1.58E-10,3.47E-10,5.03E-10,4.26E-10
2017/6/5,3.87E-10,3.11E-10,5.45E-11,3.10E-10,2.87E-10,4.21E-11,3.12E-10,1.30E-10,2.74E-10,4.44E-10,3.26E-10
2017/6/6,3.85E-10,3.13E-10,5.42E-11,3.04E-10,3.15E-10,3.89E-11,3.17E-10,1.16E-10,2.65E-10,8.11E-10,3.43E-10
2017/6/7,3.15E-10,2.59E-10,4.01E-11,2.57E-10,2.50E-10,3.26E-11,2.63E-10,8.87E-11,2.37E-10,2.36E-10,2.71E-10
2017/6/8,2.85E-10,2.26E-10,2.63E-11,2.12E-10,2.38E-10,3.51E-11,2.30E-10,8.26E-11,1.97E-10,2.04E-10,2.41E-10
2017/6/9,3.09E-10,2.57E-10,3.71E-11,2.51E-10,2.96E-10,2.99E-11,2.52E-10,1.03E-10,2.36E-10,2.31E-10,2.59E-10
2017/6/12,4.02E-10,3.41E-10,4.58E-11,3.07E-10,2.97E-10,3.75E-11,3.13E-10,1.29E-10,2.43E-10,4.48E-10,3.11E-10
2017/6/13,3.88E-10,3.34E-10,3.73E-11,3.09E-10,3.20E-10,4.29E-11,3.03E-10,1.35E-10,2.53E-10,3.44E-10,3.11E-10
2017/6/14,3.08E-10,2.96E-10,2.95E-11,2.74E-10,2.75E-10,4.14E-11,2.76E-10,1.03E-10,2.21E-10,2.77E-10,2.86E-10
