"T","."
"2016-02-18","3.984802e-11"
"2016-02-19","4.739376e-11"
"2016-02-22","5.171701e-11"
"2016-02-23","5.375584e-11"
"2016-02-24","4.934313e-11"
"2016-02-25","7.702553e-11"
"2016-02-26","5.471078e-11"
"2016-02-29","7.536769e-11"
"2016-03-01","7.293892e-11"
"2016-03-02","4.942918e-11"
"2016-03-03","3.278420e-11"
"2016-03-04","3.699763e-11"
"2016-03-07","3.891044e-11"
"2016-03-08","6.568173e-11"
"2016-03-09","5.665805e-11"
"2016-03-10","7.813826e-11"
"2016-03-11","7.042474e-11"
"2016-03-14","4.832697e-11"
"2016-03-15","4.983930e-11"
"2016-03-16","3.303506e-11"
"2016-03-17","3.795554e-11"
"2016-03-18","2.599682e-11"
"2016-03-21","3.026638e-11"
"2016-03-22","3.300018e-11"
"2016-03-23","3.457039e-11"
"2016-03-24","4.549818e-11"
"2016-03-25","4.900218e-11"
"2016-03-28","5.593399e-11"
"2016-03-29","4.467668e-11"
"2016-03-30","4.687895e-11"
"2016-03-31","3.887542e-11"
"2016-04-01","4.440276e-11"
"2016-04-05","3.734331e-11"
"2016-04-06","3.647580e-11"
"2016-04-07","5.028171e-11"
"2016-04-08","4.894911e-11"
"2016-04-11","4.519082e-11"
"2016-04-12","4.220256e-11"
"2016-04-13","3.282999e-11"
"2016-04-14","3.712765e-11"
"2016-04-15","3.597352e-11"
"2016-04-18","4.505315e-11"
"2016-04-19","4.228088e-11"
"2016-04-20","5.040525e-11"
"2016-04-21","4.989496e-11"
"2016-04-22","4.953330e-11"
"2016-04-25","5.914233e-11"
"2016-04-26","5.018995e-11"
"2016-04-27","4.551388e-11"
"2016-04-28","4.946288e-11"
"2016-04-29","4.165361e-11"
"2016-05-03","4.909127e-11"
"2016-05-04","3.314752e-11"
"2016-05-05","3.894718e-11"
"2016-05-06","6.196660e-11"
"2016-05-09","7.170768e-11"
"2016-05-10","5.103249e-11"
"2016-05-11","5.861287e-11"
"2016-05-12","7.413117e-11"
"2016-05-13","6.170119e-11"
"2016-05-16","6.067287e-11"
"2016-05-17","5.352135e-11"
"2016-05-18","5.648557e-11"
"2016-05-19","5.618804e-11"
"2016-05-20","6.355374e-11"
"2016-05-23","5.392035e-11"
"2016-05-24","6.847221e-11"
"2016-05-25","6.748715e-11"
"2016-05-26","5.932941e-11"
"2016-05-27","5.732363e-11"
"2016-05-30","6.316212e-11"
"2016-05-31","5.954894e-11"
"2016-06-01","3.612784e-11"
"2016-06-02","4.813558e-11"
"2016-06-03","4.973343e-11"
"2016-06-06","5.316797e-11"
"2016-06-07","4.962969e-11"
"2016-06-08","5.068873e-11"
"2016-06-13","8.555640e-11"
"2016-06-14","6.218626e-11"
"2016-06-15","7.200969e-11"
"2016-06-16","5.120517e-11"
"2016-06-17","5.568445e-11"
"2016-06-20","6.192888e-11"
"2016-06-21","5.704164e-11"
"2016-06-22","5.830132e-11"
"2016-06-23","5.404852e-11"
"2016-06-24","8.496862e-11"
"2016-06-27","5.436660e-11"
"2016-06-28","5.000380e-11"
"2016-06-29","4.052353e-11"
"2016-06-30","4.334848e-11"
"2016-07-01","4.635510e-11"
"2016-07-04","5.775234e-11"
"2016-07-05","4.058414e-11"
"2016-07-06","4.077406e-11"
"2016-07-07","4.414945e-11"
"2016-07-08","4.611516e-11"
"2016-07-11","4.065503e-11"
"2016-07-12","4.353659e-11"
"2016-07-13","3.807235e-11"
"2016-07-14","4.356911e-11"
"2016-07-15","3.723593e-11"
"2016-07-18","4.428095e-11"
"2016-07-19","5.403104e-11"
"2016-07-20","5.063572e-11"
"2016-07-21","4.629985e-11"
"2016-07-22","4.953349e-11"
"2016-07-25","4.884958e-11"
"2016-07-26","4.450891e-11"
"2016-07-27","5.346197e-11"
"2016-07-28","5.167360e-11"
"2016-07-29","4.665873e-11"
"2016-08-01","4.842808e-11"
"2016-08-02","4.729666e-11"
"2016-08-03","4.220554e-11"
"2016-08-04","4.301624e-11"
"2016-08-05","4.463589e-11"
"2016-08-08","4.953922e-11"
"2016-08-09","3.503337e-11"
"2016-08-10","3.286691e-11"
"2016-08-11","4.617329e-11"
"2016-08-12","4.591371e-11"
"2016-08-15","3.952422e-11"
"2016-08-16","2.898178e-11"
"2016-08-17","3.347711e-11"
"2016-08-18","3.231546e-11"
"2016-08-19","3.543903e-11"
"2016-08-22","4.188978e-11"
"2016-08-23","4.423409e-11"
"2016-08-24","3.798495e-11"
"2016-08-25","4.150594e-11"
"2016-08-26","3.700557e-11"
"2016-08-29","4.602254e-11"
"2016-08-30","3.513044e-11"
"2016-08-31","4.565226e-11"
"2016-09-01","3.776877e-11"
"2016-09-02","3.428935e-11"
"2016-09-05","3.742732e-11"
"2016-09-06","4.095249e-11"
"2016-09-07","2.807204e-11"
"2016-09-08","3.301520e-11"
"2016-09-09","3.854880e-11"
"2016-09-12","4.751577e-11"
"2016-09-13","4.451013e-11"
"2016-09-14","8.525691e-11"
"2016-09-19","1.414412e-10"
"2016-09-20","1.237669e-10"
"2016-09-21","8.105725e-11"
"2016-09-22","8.781590e-11"
"2016-09-23","5.120500e-11"
"2016-09-26","5.578453e-11"
"2016-09-27","5.559172e-11"
"2016-09-28","5.306832e-11"
"2016-09-29","4.271529e-11"
"2016-09-30","4.423539e-11"
"2016-10-10","4.528632e-11"
"2016-10-11","3.294913e-11"
"2016-10-12","0.000000e+00"
"2016-10-13","4.243209e-11"
"2016-10-14","4.553796e-11"
"2016-10-17","5.835741e-11"
"2016-10-18","4.804544e-11"
"2016-10-19","4.449642e-11"
"2016-10-20","3.954914e-11"
"2016-10-21","4.001618e-11"
"2016-10-24","4.014119e-11"
"2016-10-25","3.255374e-11"
"2016-10-26","4.327272e-11"
"2016-10-27","4.211305e-11"
"2016-10-28","4.197517e-11"
"2016-10-31","5.516557e-11"
"2016-11-01","3.517412e-11"
"2016-11-02","3.839235e-11"
"2016-11-03","3.625626e-11"
"2016-11-04","3.155406e-11"
"2016-11-07","3.174451e-11"
"2016-11-08","3.005391e-11"
"2016-11-09","3.687388e-11"
"2016-11-10","3.559885e-11"
"2016-11-11","2.667670e-11"
"2016-11-14","2.727533e-11"
"2016-11-15","2.998146e-11"
"2016-11-16","2.547804e-11"
"2016-11-17","3.200946e-11"
"2016-11-18","3.101304e-11"
"2016-11-21","3.529785e-11"
"2016-11-22","4.135193e-11"
"2016-11-23","4.405657e-11"
"2016-11-24","3.403679e-11"
"2016-11-25","3.497013e-11"
"2016-11-28","2.670512e-11"
"2016-11-29","2.797403e-11"
"2016-11-30","3.615683e-11"
"2016-12-01","3.169078e-11"
"2016-12-02","3.090809e-11"
"2016-12-05","3.471836e-11"
"2016-12-06","3.266381e-11"
"2016-12-07","3.555289e-11"
"2016-12-08","3.771703e-11"
"2016-12-09","3.195907e-11"
"2016-12-12","3.729082e-11"
"2016-12-13","4.709678e-11"
"2016-12-14","4.275065e-11"
"2016-12-15","5.452785e-11"
"2016-12-16","3.966910e-11"
"2016-12-19","4.768080e-11"
"2016-12-20","4.934308e-11"
"2016-12-21","4.239005e-11"
"2016-12-22","5.059399e-11"
"2016-12-23","5.205047e-11"
"2016-12-26","7.028260e-11"
"2016-12-27","5.220785e-11"
"2016-12-28","4.635488e-11"
"2016-12-29","4.826369e-11"
"2016-12-30","4.326275e-11"
"2017-01-03","4.646726e-11"
"2017-01-04","3.380708e-11"
"2017-01-05","3.849375e-11"
"2017-01-06","4.463891e-11"
"2017-01-09","4.698671e-11"
"2017-01-10","4.692351e-11"
"2017-01-11","5.081482e-11"
"2017-01-12","4.979515e-11"
"2017-01-13","4.734714e-11"
"2017-01-16","4.186415e-11"
"2017-01-17","4.926900e-11"
"2017-01-18","4.787279e-11"
"2017-01-19","5.503073e-11"
"2017-01-20","4.292020e-11"
"2017-01-23","4.060206e-11"
"2017-01-24","4.568710e-11"
"2017-01-25","4.409148e-11"
"2017-01-26","4.706397e-11"
"2017-02-03","7.719304e-11"
"2017-02-06","4.182623e-11"
"2017-02-07","3.840400e-11"
"2017-02-08","4.403104e-11"
"2017-02-09","3.511511e-11"
"2017-02-10","3.013752e-11"
"2017-02-13","3.305469e-11"
"2017-02-14","3.346161e-11"
"2017-02-15","3.141085e-11"
"2017-02-16","3.395489e-11"
"2017-02-17","4.409808e-11"
"2017-02-20","2.981120e-11"
"2017-02-21","3.034697e-11"
"2017-02-22","3.103468e-11"
"2017-02-23","3.900718e-11"
"2017-02-24","3.527604e-11"
"2017-02-27","3.623269e-11"
"2017-02-28","3.616880e-11"
"2017-03-01","3.120708e-11"
"2017-03-02","3.726243e-11"
"2017-03-03","4.002236e-11"
"2017-03-06","3.503585e-11"
"2017-03-07","3.539374e-11"
"2017-03-08","3.754033e-11"
"2017-03-09","3.968272e-11"
"2017-03-10","3.811245e-11"
"2017-03-13","4.445208e-11"
"2017-03-14","3.443943e-11"
"2017-03-15","3.791838e-11"
"2017-03-16","3.054023e-11"
"2017-03-17","3.878992e-11"
"2017-03-20","3.843887e-11"
"2017-03-21","3.118844e-11"
"2017-03-22","3.984025e-11"
"2017-03-23","3.802379e-11"
"2017-03-24","3.945125e-11"
"2017-03-27","3.912247e-11"
"2017-03-28","4.209119e-11"
"2017-03-29","4.029764e-11"
"2017-03-30","4.037470e-11"
"2017-03-31","4.358875e-11"
"2017-04-05","3.480352e-11"
"2017-04-06","3.590079e-11"
"2017-04-07","2.969675e-11"
"2017-04-10","4.099718e-11"
"2017-04-11","4.198952e-11"
"2017-04-12","3.958203e-11"
"2017-04-13","3.719261e-11"
"2017-04-14","4.875998e-11"
"2017-04-17","4.520759e-11"
"2017-04-18","5.757069e-11"
"2017-04-19","4.894823e-11"
"2017-04-20","4.637685e-11"
"2017-04-21","5.127995e-11"
"2017-04-24","4.903866e-11"
"2017-04-25","4.187251e-11"
"2017-04-26","4.252613e-11"
"2017-04-27","4.212011e-11"
"2017-04-28","3.796251e-11"
"2017-05-02","5.558416e-11"
"2017-05-03","5.921741e-11"
"2017-05-04","4.195466e-11"
"2017-05-05","4.553244e-11"
"2017-05-08","4.802198e-11"
"2017-05-09","4.762304e-11"
"2017-05-10","4.474459e-11"
"2017-05-11","4.625180e-11"
"2017-05-12","4.979851e-11"
"2017-05-15","4.659433e-11"
"2017-05-16","4.453803e-11"
"2017-05-17","3.713253e-11"
