"T","."
"2015-08-27","3.404780e-10"
"2015-08-28","1.809827e-10"
"2015-08-31","1.807360e-10"
"2015-09-01","4.079907e-10"
"2015-09-02","6.157709e-10"
"2015-09-07","2.974074e-10"
"2015-09-08","4.533298e-10"
"2015-09-09","1.924675e-10"
"2015-09-10","2.052346e-10"
"2015-09-11","2.044920e-10"
"2015-09-14","4.223391e-10"
"2015-09-15","5.988554e-10"
"2015-09-16","3.834788e-10"
"2015-09-17","2.518053e-10"
"2015-09-18","2.510858e-10"
"2015-09-21","2.821871e-10"
"2015-09-22","2.682653e-10"
"2015-09-23","5.265939e-10"
"2015-09-24","3.442051e-10"
"2015-09-25","6.358542e-10"
"2015-09-28","4.237828e-10"
"2015-09-29","4.132074e-10"
"2015-09-30","3.284781e-10"
"2015-10-08","2.230028e-10"
"2015-10-09","1.467938e-10"
"2015-10-12","1.527401e-10"
"2015-10-13","1.190209e-10"
"2015-10-14","2.003071e-10"
"2015-10-15","1.321970e-10"
"2015-10-16","1.015788e-10"
"2015-10-19","1.369365e-10"
"2015-10-20","1.971107e-10"
"2015-10-21","2.486756e-10"
"2015-10-22","1.900413e-10"
"2015-10-23","1.227225e-10"
"2015-10-26","1.342031e-10"
"2015-10-27","1.671425e-10"
"2015-10-28","1.323098e-10"
"2015-10-29","1.280934e-10"
"2015-10-30","1.275439e-10"
"2015-11-02","1.733612e-10"
"2015-11-03","2.076744e-10"
"2015-11-04","1.818405e-10"
"2015-11-05","8.563754e-11"
"2015-11-06","0.000000e+00"
"2015-11-09","1.257765e-10"
"2015-11-10","1.240287e-10"
"2015-11-11","1.043070e-10"
"2015-11-12","1.235886e-10"
"2015-11-13","1.150846e-10"
"2015-11-16","1.897081e-10"
"2015-11-17","0.000000e+00"
"2015-11-18","2.332509e-10"
"2015-11-19","1.491881e-10"
"2015-11-20","2.111605e-10"
"2015-11-23","1.833820e-10"
"2015-11-24","1.881168e-10"
"2015-11-25","1.989197e-10"
"2015-11-26","1.873050e-10"
"2015-11-27","2.257369e-10"
"2015-11-30","2.668448e-10"
"2015-12-01","1.908581e-10"
"2015-12-02","2.344155e-10"
"2015-12-03","1.331620e-10"
"2015-12-04","1.983327e-10"
"2015-12-07","2.118648e-10"
"2015-12-08","2.089862e-10"
"2015-12-09","1.642291e-10"
"2015-12-10","1.523782e-10"
"2015-12-11","1.921361e-10"
"2015-12-14","0.000000e+00"
"2015-12-15","4.707077e-10"
"2015-12-16","2.441386e-10"
"2015-12-17","2.101597e-10"
"2015-12-18","2.131648e-10"
"2015-12-21","1.834405e-10"
"2015-12-22","0.000000e+00"
"2015-12-23","1.324853e-10"
"2015-12-24","2.015332e-10"
"2015-12-25","1.306263e-10"
"2015-12-28","1.892763e-10"
