"T","."
"2015-09-02","3.404077e-10"
"2015-09-07","2.740407e-10"
"2015-09-08","4.594325e-10"
"2015-09-09","1.954704e-10"
"2015-09-10","3.973717e-10"
"2015-09-11","3.414826e-10"
"2015-09-14","6.042373e-10"
"2015-09-15","1.561332e-09"
"2015-09-16","4.377333e-10"
"2015-09-17","3.004842e-10"
"2015-09-18","5.363240e-10"
"2015-09-21","3.634265e-10"
"2015-09-22","3.453670e-10"
"2015-09-23","4.462460e-10"
"2015-09-24","2.225707e-10"
"2015-09-25","2.780215e-10"
"2015-09-28","5.811027e-10"
"2015-09-29","4.305750e-10"
"2015-09-30","8.491607e-10"
"2015-10-08","3.548974e-10"
"2015-10-09","5.620496e-10"
"2015-10-12","3.752351e-10"
"2015-10-13","3.717593e-10"
"2015-10-14","4.048883e-10"
"2015-10-15","2.871362e-10"
"2015-10-16","1.593279e-10"
"2015-10-19","1.502646e-10"
"2015-10-20","1.304570e-10"
"2015-10-21","5.159545e-10"
"2015-10-22","2.096157e-10"
"2015-10-23","2.460429e-10"
"2015-10-26","2.027692e-10"
"2015-10-27","2.659451e-10"
"2015-10-28","2.121434e-10"
"2015-10-29","1.901509e-10"
"2015-10-30","1.854290e-10"
"2015-11-02","1.902126e-10"
"2015-11-03","1.599759e-10"
"2015-11-04","1.813160e-10"
"2015-11-05","1.335437e-10"
"2015-11-06","2.535405e-10"
"2015-11-09","2.169526e-10"
"2015-11-10","2.359275e-10"
"2015-11-11","3.555685e-10"
"2015-11-12","2.595483e-10"
"2015-11-13","2.368080e-10"
"2015-11-16","3.057938e-10"
"2015-11-17","1.350702e-10"
"2015-11-18","2.381276e-10"
"2015-11-19","4.330666e-10"
"2015-11-20","1.458538e-10"
"2015-11-23","0.000000e+00"
"2015-11-24","2.125936e-10"
"2015-11-25","2.968112e-10"
"2015-11-26","2.314491e-10"
"2015-11-27","2.707250e-10"
"2015-11-30","2.432698e-10"
"2015-12-01","2.792364e-10"
"2015-12-02","9.127653e-10"
"2015-12-03","4.417415e-10"
"2015-12-04","3.212192e-10"
"2015-12-07","4.937959e-10"
"2015-12-08","3.758783e-10"
"2015-12-09","0.000000e+00"
"2015-12-10","3.324679e-10"
