trade_date,yield_sum000001.SZ,yield_sum600015.SH,yield_sum601398.SH,yield_sum601939.SH,yield_sum601988.SH,yield_sum601998.SH
2018-03-15,0.8804511278195489,1.028888888888889,1.0419354838709678,1.0494791666666667,1.0503778337531486,1.0725806451612903
2018-03-16,0.8751879699248121,1.021111111111111,1.0258064516129033,1.0299479166666667,1.0403022670025188,1.064516129032258
2018-03-19,0.8894736842105263,1.0222222222222221,1.032258064516129,1.0455729166666665,1.0403022670025188,1.0725806451612903
2018-03-20,0.8887218045112781,1.0244444444444445,1.053225806451613,1.0559895833333333,1.0503778337531486,1.085483870967742
2018-03-21,0.8947368421052632,1.02,1.0467741935483872,1.0559895833333333,1.0503778337531486,1.0887096774193548
2018-03-22,0.8766917293233082,1.0144444444444445,1.043548387096774,1.046875,1.0503778337531486,1.0870967741935484
2018-03-23,0.8526315789473684,0.9877777777777779,1.0161290322580645,1.0104166666666667,1.0377833753148615,1.0838709677419354
2018-03-26,0.8218045112781954,0.9822222222222222,0.9709677419354837,0.9739583333333334,1.0050377833753148,1.032258064516129
2018-03-27,0.8225563909774435,0.9833333333333333,0.9645161290322581,0.9700520833333334,1.0,1.0354838709677419
2018-03-28,0.818796992481203,0.9822222222222222,0.9645161290322581,0.9674479166666666,0.9974811083123425,1.0354838709677419
2018-03-29,0.8308270676691729,0.9955555555555556,0.982258064516129,0.9986979166666667,1.0050377833753148,1.0467741935483872
2018-03-30,0.8195488721804511,0.99,0.982258064516129,1.0091145833333335,0.9899244332493703,1.0403225806451613
2018-04-02,0.8052631578947369,0.9855555555555555,0.9612903225806452,0.9778645833333334,0.9773299748110831,1.032258064516129
2018-04-03,0.793984962406015,0.98,0.9483870967741935,0.9713541666666667,0.9773299748110831,1.020967741935484
2018-04-04,0.8172932330827066,0.9788888888888889,0.9467741935483871,0.9609375,0.9697732997481108,1.0193548387096774
2018-04-09,0.8285714285714285,0.9766666666666666,0.9451612903225807,0.9583333333333334,0.9697732997481108,1.0064516129032257
2018-04-10,0.8586466165413533,0.9933333333333333,0.9870967741935484,1.0169270833333333,0.9899244332493703,1.0370967741935484
2018-04-11,0.8894736842105263,1.0033333333333332,1.0064516129032257,1.03515625,1.0,1.0693548387096774
2018-04-12,0.8661654135338345,0.991111111111111,0.9806451612903225,1.00390625,0.9848866498740554,1.0451612903225806
2018-04-13,0.8699248120300752,0.9866666666666668,0.9725806451612903,0.9973958333333334,0.9748110831234257,1.0451612903225806
2018-04-16,0.8345864661654134,0.9700000000000001,0.9387096774193548,0.9544270833333334,0.9496221662468514,1.011290322580645
2018-04-17,0.8428571428571429,0.9655555555555555,0.9338709677419355,0.9479166666666667,0.9471032745591939,1.020967741935484
2018-04-18,0.8646616541353384,0.9722222222222222,0.9483870967741935,0.95703125,0.9521410579345088,1.0338709677419355
2018-04-19,0.862406015037594,0.9777777777777779,0.9548387096774194,0.96484375,0.9546599496221662,1.032258064516129
2018-04-20,0.8533834586466165,0.9633333333333334,0.9548387096774194,0.9596354166666667,0.9521410579345088,1.0290322580645161
2018-04-23,0.8699248120300752,0.9644444444444444,0.9709677419354837,0.9674479166666666,0.9521410579345088,1.0290322580645161
2018-04-24,0.8917293233082706,0.9811111111111112,0.9806451612903225,0.984375,0.9672544080604533,1.0451612903225806
2018-04-25,0.8781954887218044,0.9722222222222222,0.9661290322580646,0.97265625,0.9571788413098236,1.032258064516129
